functional_size,work_effort,platform_MF,platform_MR,platform_Multi,platform_PC,platform_Proprietary,platform_Unknown,language_type_3GL,language_type_4GL,language_type_5GL,language_type_APG,language_type_ApG,language_type_Unknown,development_type_New Development,development_type_Not Defined,development_type_Other,development_type_POC,development_type_Porting,development_type_Re-development,industry_sector_Communication,industry_sector_Construction,industry_sector_Defence,industry_sector_Education,industry_sector_Electronics & Computers,industry_sector_Financial,industry_sector_Government,industry_sector_Insurance,industry_sector_Logistics,industry_sector_Manufacturing,industry_sector_Medical & Health Care,industry_sector_Mining,industry_sector_Professional Services,industry_sector_Service Industry,industry_sector_Unknown,industry_sector_Utilities,industry_sector_Wholesale & Retail,work_effort_log,work_effort_winsorized,functional_size_log,functional_size_squared,functional_size_sqrt
1569.0,13282.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.494240301132503,13282.0,7.358830898342354,2461761.0,39.61060464067672
349.0,3068.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.029107054619736,3068.0,5.857933154483459,121801.0,18.681541692269406
1674.0,1210.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.099201743553092,1210.0,7.423568444259167,2802276.0,40.91454509095757
95.0,968.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.876264611890766,968.0,4.564348191467836,9025.0,9.746794344808963
268.0,1093.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.9975959829819265,1093.0,5.594711379601839,71824.0,16.3707055437449
138.0,2298.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.740229524763182,2298.0,4.9344739331306915,19044.0,11.74734012447073
87.0,2203.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.698029170272805,2203.0,4.477336814478207,7569.0,9.327379053088816
860.0,18825.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.842994172107165,16268.0,6.7580945044277305,739600.0,29.32575659723036
90.0,2709.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.904703913873747,2709.0,4.51085950651685,8100.0,9.486832980505138
1003.0,15794.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.667448713236185,15794.0,6.911747300251674,1006009.0,31.670175244226233
3.0,7.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0794415416798357,32.0,1.3862943611198906,9.0,1.7320508075688772
200.0,764.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.639875833826536,764.0,5.303304908059076,40000.0,14.142135623730951
1200.0,8828.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.085797036901582,8828.0,7.0909098220799835,1440000.0,34.64101615137755
150.0,3871.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.261526448396468,3871.0,5.017279836814924,22500.0,12.24744871391589
22.0,2397.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.7823903355874595,2397.0,3.1354942159291497,484.0,4.69041575982343
150.0,3360.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.119993827725105,3360.0,5.017279836814924,22500.0,12.24744871391589
530.0,2343.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.759614150696903,2343.0,6.274762021241939,280900.0,23.021728866442675
18.0,3002.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.00736706798333,3002.0,2.9444389791664403,324.0,4.242640687119285
76.0,90.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.51085950651685,90.0,4.343805421853684,5776.0,8.717797887081348
82.0,130.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.875197323201151,130.0,4.418840607796598,6724.0,9.055385138137417
352.0,7304.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.8963143241848,7304.0,5.8664680569332965,123904.0,18.76166303929372
450.0,5876.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.678801706612651,5876.0,6.111467339502679,202500.0,21.213203435596427
253.0,2960.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.993282328101591,2960.0,5.537334267018537,64009.0,15.905973720586866
186.0,3638.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.19946419761216,3638.0,5.231108616854587,34596.0,13.638181696985855
270.0,7837.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.966738978759576,7837.0,5.602118820879701,72900.0,16.431676725154983
420.0,3558.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.177234885510194,3558.0,6.042632833682381,176400.0,20.493901531919196
25.0,3694.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.214735833382303,3694.0,3.258096538021482,625.0,5.0
401.0,2395.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.78155595923534,2395.0,5.996452088619021,160801.0,20.024984394500787
379.0,1050.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.957497370876951,1050.0,5.940171252720432,143641.0,19.467922333931785
153.0,1853.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.5251007461258,1853.0,5.0369526024136295,23409.0,12.36931687685298
92.0,711.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.568077911411976,711.0,4.532599493153256,8464.0,9.591663046625438
30.0,120.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.795790545596741,120.0,3.4339872044851463,900.0,5.477225575051661
55.0,1741.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.462789157412448,1741.0,4.02535169073515,3025.0,7.416198487095663
818.0,1204.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.094234845924755,1204.0,6.70808408385307,669124.0,28.600699292150182
125.0,1579.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.365180126021013,1579.0,4.836281906951478,15625.0,11.180339887498949
1321.0,15604.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.65534665470488,15604.0,7.186901020411631,1745041.0,36.345563690772494
